order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sales_price,profit
2023-10-21,Standard Class,Consumer,United States,Parker,Colorado,80134,West,Furniture,Bookcases,FUR-BO-10000468,7,2.0,98.0,18.0
2022-04-03,Same Day,Corporate,United States,Fremont,Nebraska,68025,Central,Office Supplies,Storage,OFF-ST-10004459,2,37.5,712.5,82.5
2022-11-14,First Class,Home Office,United States,Maple Grove,Minnesota,55369,Central,Office Supplies,Labels,OFF-LA-10002312,3,1.2,38.8,8.799999999999997
2022-05-05,First Class,Home Office,United States,Maple Grove,Minnesota,55369,Central,Office Supplies,Storage,OFF-ST-10001291,5,4.0,76.0,6.0
2022-12-14,First Class,Home Office,United States,Maple Grove,Minnesota,55369,Central,Office Supplies,Paper,OFF-PA-10003022,3,0.8,19.2,-0.8000000000000007
2023-08-23,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Binders,OFF-BI-10002133,3,5.2,124.8,4.799999999999997
2022-06-11,Standard Class,Corporate,United States,Miami,Florida,33180,South,Office Supplies,Binders,OFF-BI-10001097,1,0.0,0.0,0.0
2022-01-22,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10001336,1,3.0,97.0,7.0
2022-11-10,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Accessories,TEC-AC-10002305,2,2.0,38.0,8.0
2023-08-21,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Accessories,TEC-AC-10003610,4,4.8,235.2,45.19999999999999
2022-01-06,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10002301,2,2.0,38.0,8.0
2022-12-25,Standard Class,Consumer,United States,Miami,Florida,33142,South,Furniture,Chairs,FUR-CH-10002044,4,16.8,403.2,43.19999999999999
2022-03-23,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Envelopes,OFF-EN-10001099,3,1.0,19.0,-1.0
2022-12-01,Standard Class,Home Office,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,OFF-BI-10004140,4,0.0,0.0,0.0
2022-04-28,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Technology,Phones,TEC-PH-10004897,3,1.0,19.0,-1.0
2023-01-30,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Labels,OFF-LA-10000262,3,0.4,9.6,-0.40000000000000036
2022-08-08,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Appliances,OFF-AP-10002222,3,1.0,19.0,-1.0
2023-06-25,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,FUR-CH-10003774,3,11.0,209.0,-1.0
2023-02-24,First Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10000615,2,0.8,19.2,-0.8000000000000007
2022-12-14,Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Supplies,OFF-SU-10001225,2,0.5,9.5,-0.5
2022-05-20,Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Labels,OFF-LA-10002043,4,2.0,38.0,8.0
2022-12-02,Same Day,Home Office,United States,San Francisco,California,94122,West,Furniture,Bookcases,FUR-BO-10000330,4,8.2,401.8,71.80000000000001
2022-05-16,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10001249,4,0.4,9.6,-0.40000000000000036
2022-02-27,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Technology,Accessories,TEC-AC-10004469,2,3.0,57.0,7.0
2023-12-16,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10001177,2,0.2,9.8,-0.1999999999999993
2023-10-29,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10000634,3,0.5,9.5,-0.5
2022-08-17,Second Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10004708,2,1.2,38.8,-1.2000000000000028
2023-12-12,Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10002084,6,19.8,640.2,10.200000000000045
2022-02-23,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10004519,2,0.3,9.7,-0.3000000000000007
2022-09-26,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10001847,1,0.0,0.0,0.0
2023-05-26,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,OFF-AP-10001962,3,0.6,19.4,-0.6000000000000014
2022-06-15,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Envelopes,OFF-EN-10003845,3,0.3,9.7,-0.3000000000000007
2023-01-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10001817,4,25.8,834.2,34.200000000000045
2022-06-25,Same Day,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000167,2,3.0,57.0,7.0
2023-05-28,Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Envelopes,OFF-EN-10002973,4,0.6,19.4,-0.6000000000000014
2023-03-12,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10001588,5,6.0,144.0,14.0
2023-05-03,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10001736,2,1.8,58.2,8.200000000000003
2022-10-16,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Phones,TEC-PH-10002185,2,0.3,9.7,-0.3000000000000007
2022-01-15,Standard Class,Consumer,United States,Medford,Oregon,97504,West,Office Supplies,Paper,OFF-PA-10000174,4,1.5,28.5,-1.5
2023-01-18,Standard Class,Consumer,United States,Medford,Oregon,97504,West,Office Supplies,Paper,OFF-PA-10000069,3,0.6,19.4,-0.6000000000000014
2023-07-27,First Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10001795,3,12.0,228.0,28.0
2023-05-02,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Appliances,OFF-AP-10004540,2,3.2,156.8,6.800000000000011
2022-08-23,First Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10001527,3,6.5,123.5,13.5
2022-06-21,Second Class,Corporate,United States,Huntsville,Alabama,35810,South,Technology,Accessories,TEC-AC-10003870,4,52.8,1267.2,187.20000000000005
2022-09-01,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10004540,10,4.8,235.2,45.19999999999999
2022-07-11,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10004093,2,1.0,49.0,-1.0
2022-09-20,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10000716,3,0.4,9.6,-0.40000000000000036
2022-11-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10002709,5,0.4,19.6,-0.3999999999999986
2022-03-19,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10000580,4,10.4,249.6,39.599999999999994
2023-05-08,First Class,Consumer,United States,Santa Clara,California,95051,West,Office Supplies,Binders,OFF-BI-10000829,6,0.4,19.6,-0.3999999999999986
2023-02-14,First Class,Consumer,United States,Santa Clara,California,95051,West,Office Supplies,Appliances,OFF-AP-10004859,4,1.2,58.8,8.799999999999997
2023-01-25,First Class,Home Office,United States,Long Beach,California,90805,West,Office Supplies,Paper,OFF-PA-10000575,12,2.4,77.6,7.599999999999994
2023-03-09,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Art,OFF-AR-10002804,2,0.3,9.7,-0.3000000000000007
2022-07-23,Standard Class,Home Office,United States,Santa Barbara,California,93101,West,Office Supplies,Fasteners,OFF-FA-10002676,1,0.0,0.0,0.0
2023-06-23,First Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10003465,2,1.6,38.4,-1.6000000000000014
2023-01-23,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Technology,Phones,TEC-PH-10000011,5,3.2,76.8,6.799999999999997
2023-06-30,Standard Class,Corporate,United States,Cedar Hill,Texas,75104,Central,Office Supplies,Paper,OFF-PA-10004381,3,3.6,116.4,6.400000000000006
2023-05-18,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10001795,4,74.4,2405.6,195.5999999999999
2022-02-27,First Class,Consumer,United States,Little Rock,Arkansas,72209,South,Technology,Accessories,TEC-AC-10001109,6,5.4,174.6,14.599999999999994
2023-07-25,First Class,Consumer,United States,Little Rock,Arkansas,72209,South,Technology,Accessories,TEC-AC-10003038,3,1.5,28.5,-1.5
2022-02-22,First Class,Consumer,United States,Little Rock,Arkansas,72209,South,Technology,Accessories,TEC-AC-10003174,3,9.6,310.4,50.39999999999998
2023-10-26,First Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,OFF-PA-10000157,3,3.0,57.0,-3.0
2022-04-26,First Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Binders,OFF-BI-10001721,3,1.2,58.8,8.799999999999997
2022-05-08,First Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Binders,OFF-BI-10000591,3,0.5,9.5,-0.5
2023-07-13,First Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,OFF-PA-10001534,2,0.4,9.6,-0.40000000000000036
2023-01-17,Standard Class,Consumer,United States,Norfolk,Nebraska,68701,Central,Office Supplies,Binders,OFF-BI-10002071,3,0.8,19.2,-0.8000000000000007
2023-07-21,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,FUR-CH-10000513,2,3.6,176.4,26.400000000000006
2022-06-25,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10003274,2,0.0,0.0,0.0
2022-12-04,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Supplies,OFF-SU-10000381,3,0.4,19.6,-0.3999999999999986
2022-09-03,Standard Class,Corporate,United States,Tucson,Arizona,85705,West,Furniture,Tables,FUR-TA-10001086,6,23.0,437.0,7.0
2023-11-07,Standard Class,Corporate,United States,Tucson,Arizona,85705,West,Office Supplies,Binders,OFF-BI-10000174,6,0.5,9.5,-0.5
2022-03-10,Standard Class,Corporate,United States,Tucson,Arizona,85705,West,Office Supplies,Binders,OFF-BI-10002103,2,0.4,9.6,-0.40000000000000036
2022-10-11,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Office Supplies,Storage,OFF-ST-10001590,5,3.5,66.5,6.5
2022-01-27,First Class,Consumer,United States,Draper,Utah,84020,West,Furniture,Furnishings,FUR-FU-10002396,2,1.2,28.8,-1.1999999999999993
2022-11-07,First Class,Consumer,United States,Draper,Utah,84020,West,Technology,Phones,TEC-PH-10002807,4,3.9,126.1,16.099999999999994
2023-08-22,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10004859,3,1.2,38.8,-1.2000000000000028
2023-01-06,First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10003447,7,7.0,133.0,13.0
2022-09-09,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Office Supplies,Art,OFF-AR-10003183,1,0.0,0.0,0.0
2023-05-23,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Office Supplies,Supplies,OFF-SU-10000432,6,0.8,19.2,-0.8000000000000007
2023-05-22,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Accessories,TEC-AC-10003832,3,1.6,78.4,8.400000000000006
2023-12-02,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10004100,7,2.0,38.0,8.0
2023-09-27,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Furniture,Bookcases,FUR-BO-10004467,1,2.8,67.2,7.200000000000003
2023-11-13,Second Class,Corporate,United States,Montgomery,Alabama,36116,South,Furniture,Furnishings,FUR-FU-10002963,2,0.4,9.6,-0.40000000000000036
2023-09-08,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Furniture,Furnishings,FUR-FU-10003829,2,0.5,9.5,-0.5
2023-06-22,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Art,OFF-AR-10003582,2,3.0,57.0,-3.0
2022-08-12,Standard Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,OFF-PA-10000048,1,0.3,9.7,-0.3000000000000007
2023-02-17,Standard Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Storage,OFF-ST-10000078,5,39.9,1290.1,200.0999999999999
2023-02-10,Standard Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Labels,OFF-LA-10004853,3,0.2,9.8,-0.1999999999999993
2023-08-28,Second Class,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,OFF-BI-10001153,1,0.6,29.4,9.399999999999999
2022-12-12,Second Class,Corporate,United States,Atlanta,Georgia,30318,South,Technology,Copiers,TEC-CO-10001449,5,120.0,2880.0,420.0
2023-11-23,Second Class,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,OFF-BI-10000474,4,2.4,57.6,-2.3999999999999986
2023-03-24,Same Day,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10000799,4,0.8,19.2,-0.8000000000000007
2022-05-17,Same Day,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Machines,TEC-MA-10002109,2,6.3,203.7,33.69999999999999
2022-02-06,Same Day,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10003338,5,0.6,29.4,-0.6000000000000014
2023-05-16,Same Day,Home Office,United States,Chicago,Illinois,60610,Central,Furniture,Chairs,FUR-CH-10003606,1,4.5,85.5,5.5
2023-11-01,Same Day,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Copiers,TEC-CO-10001449,2,48.0,912.0,82.0
2022-12-17,Same Day,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001934,3,0.4,19.6,-0.3999999999999986
2023-10-17,Same Day,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001527,1,0.6,29.4,-0.6000000000000014
2023-09-06,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,OFF-PA-10001033,3,3.0,97.0,7.0
2022-10-24,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10003719,4,1.2,28.8,-1.1999999999999993
2022-02-08,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,OFF-PA-10003036,3,0.8,19.2,-0.8000000000000007
2022-12-29,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10001870,1,1.6,38.4,-1.6000000000000014
2023-10-31,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10001809,2,3.6,176.4,6.400000000000006
2022-04-26,Standard Class,Consumer,United States,Pasadena,California,91104,West,Furniture,Furnishings,FUR-FU-10004864,6,11.4,368.6,48.60000000000002
2022-04-16,Standard Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Appliances,OFF-AP-10002350,3,1.8,58.2,8.200000000000003
2022-05-11,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10003829,2,0.2,9.8,-0.1999999999999993
2022-07-08,Second Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003833,5,9.6,230.4,10.400000000000006
2023-07-22,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000143,9,2.5,47.5,-2.5
2022-11-04,Standard Class,Home Office,United States,Clinton,Maryland,20735,East,Furniture,Furnishings,FUR-FU-10000076,1,0.6,19.4,-0.6000000000000014
2023-02-16,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10000462,5,0.2,9.8,-0.1999999999999993
2022-05-06,Second Class,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,FUR-FU-10003829,2,0.3,9.7,-0.3000000000000007
2023-02-05,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10002182,4,2.4,77.6,17.599999999999994
2022-10-14,Standard Class,Home Office,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10001468,3,27.5,522.5,72.5
2023-10-13,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10001809,3,13.5,256.5,36.5
2022-01-06,First Class,Consumer,United States,Lancaster,California,93534,West,Office Supplies,Fasteners,OFF-FA-10001561,5,0.2,9.8,-0.1999999999999993
2023-03-05,Standard Class,Home Office,United States,Great Falls,Montana,59405,West,Office Supplies,Binders,OFF-BI-10001759,2,0.3,9.7,-0.3000000000000007
2023-04-21,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10000615,3,0.6,29.4,9.399999999999999
2022-01-13,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10003816,2,10.5,339.5,39.5
2023-03-14,Second Class,Corporate,United States,Lakewood,New Jersey,8701,East,Furniture,Chairs,FUR-CH-10002880,2,12.5,237.5,17.5
2022-03-05,Second Class,Corporate,United States,Lakewood,New Jersey,8701,East,Office Supplies,Binders,OFF-BI-10004738,1,0.4,19.6,-0.3999999999999986
2023-10-12,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Binders,OFF-BI-10003984,7,1.8,58.2,8.200000000000003
2023-08-23,Same Day,Corporate,United States,Lawrence,Massachusetts,1841,East,Technology,Phones,TEC-PH-10000984,2,11.7,378.3,58.30000000000001
2023-07-24,Same Day,Corporate,United States,Lawrence,Massachusetts,1841,East,Technology,Phones,TEC-PH-10001944,3,13.2,426.8,36.80000000000001
2023-04-24,Standard Class,Consumer,United States,Concord,New Hampshire,3301,East,Office Supplies,Binders,OFF-BI-10002735,2,2.8,67.2,-2.799999999999997
2023-08-14,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Supplies,OFF-SU-10001165,3,0.6,29.4,-0.6000000000000014
2022-04-04,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,OFF-AR-10000614,3,0.4,9.6,-0.40000000000000036
